name,affiliation,department,gold_email,gold_website
Jennifer Bhatnagar,Boston University,Earth and Planetary Sciences,,
Je‐Ho Mun,Boston University,Medicine,,
Kristin A. Long,Boston University,Psychology,,
Srikanth Gopalan,Boston University,Materials Science,,
Xiaohui Liang,Boston University,Computer Science,,
Taylor C. Boas,Boston University,Social Sciences,,
Rhanderson Cardoso,Boston University,Medicine,,
Abigail Batchelder,Boston University,Medicine,,
Sean B. Andersson,Boston University,"Biochemistry, Genetics and Molecular Biology",,
I. Reed,Boston University,Physics and Astronomy,,
A. Tsatsos,Boston University,Physics and Astronomy,,
C. Erice,Boston University,Physics and Astronomy,,
K. Salyer,Boston University,Physics and Astronomy,,
C. Cosby,Boston University,Physics and Astronomy,,
Christopher Ricks,Boston University,Arts and Humanities,,
Amy Goldman,Boston University,Earth and Planetary Sciences,,
Keith N. Hylton,Boston University,"Economics, Econometrics and Finance",,
C. Fernandez Madrazo,Boston University,Physics and Astronomy,,
Peter Weber,Boston University,Psychology,,
John D. Hogan,Boston University,Psychology,,
Lisa Edelson,Boston University,Neuroscience,,
Yan Song,Boston University,Social Sciences,,
Wen Wen,Boston University,Engineering,,
Maxwell Palmer,Boston University,Social Sciences,,
Jacqueline Markowitz,Boston University,Health Professions,,
Jarrett Rushmore,Boston University,Medicine,,
Jeffrey Franks,Boston University,"Business, Management and Accounting",,
Adam Williams,Boston University,Social Sciences,,
C. Roxanne Rutledge,Boston University,Agricultural and Biological Sciences,,
her,Boston University,Arts and Humanities,,
2022 Freedman Prize,Boston University,College of Arts and Sciences,,
2022 Searle Scholar,Boston University,College of Arts and Sciences,,
2023 Academic Advising Award Winner,Boston University,College of Arts and Sciences,,
2024 ACM SIGBED Early Career Researcher Award,Boston University,College of Arts and Sciences,,
2024 Academic Advising Awards winners,Boston University,College of Arts and Sciences,,
2024 Sloan Research Fellows,Boston University,College of Arts and Sciences,,
2025 AAG E. Willard and Ruby S. Miller Award,Boston University,College of Arts and Sciences,,
2025 Oliver Cromwell Cox Book Award,Boston University,College of Arts and Sciences,,
2025 Sloane Research Fellowship,Boston University,College of Arts and Sciences,,
3.16 LGBT+ People in the Brazilian Prison System,Boston University,College of Arts and Sciences,,
80 projects selected by the U.S. Department of Energy,Boston University,College of Arts and Sciences,,
Academia Norteamericana de la Lengua Española,Boston University,College of Arts and Sciences,,
Alisa Bokulich,Boston University,College of Arts and Sciences,,
American Association of Anthropological Genetics,Boston University,College of Arts and Sciences,,
American Physical Society’s,Boston University,College of Arts and Sciences,,
American Society of Health Economists,Boston University,College of Arts and Sciences,,
American Sociological Association,Boston University,College of Arts and Sciences,,
Annual Report,Boston University,College of Arts and Sciences,,
Apply to BU,Boston University,College of Arts and Sciences,,
Arts & Sciences,Boston University,College of Arts and Sciences,,
Arts & Sciences in the News,Boston University,College of Arts and Sciences,,
Arts × Sciences Magazine,Boston University,College of Arts and Sciences,,
BU Center for the Humanities,Boston University,College of Arts and Sciences,,
BU Center for the Humanities Dissertation Fellowship,Boston University,College of Arts and Sciences,,
BU Faculty Handbook,Boston University,College of Arts and Sciences,,
BU Today,Boston University,College of Arts and Sciences,,
BU Works,Boston University,College of Arts and Sciences,,
Blind Owl,Boston University,College of Arts and Sciences,,
Book Prize,Boston University,College of Arts and Sciences,,
Boston University Arts & Sciences,Boston University,College of Arts and Sciences,,
Browse All Departments & Programs,Boston University,College of Arts and Sciences,,
CAS website,Boston University,College of Arts and Sciences,,
CASE Awards,Boston University,College of Arts and Sciences,,
Career Development,Boston University,College of Arts and Sciences,,
Celebrating 150 Years of Arts & Sciences,Boston University,College of Arts and Sciences,,
Crompton-Noll Prize for Best LGBTQ Studies Article,Boston University,College of Arts and Sciences,,
David R. Dalton Career Development Professorship,Boston University,College of Arts and Sciences,,
Dean’s Corner,Boston University,College of Arts and Sciences,,
Diversity & Inclusion,Boston University,College of Arts and Sciences,,
Doctoral New Investigator,Boston University,College of Arts and Sciences,,
Dr. Younger’s lab,Boston University,College of Arts and Sciences,,
FAO Schwarz Fellowship,Boston University,College of Arts and Sciences,,
Fellowship Aid,Boston University,College of Arts and Sciences,,
Find All Programs,Boston University,College of Arts and Sciences,,
First-Year Innovation Fellowship,Boston University,College of Arts and Sciences,,
Fiszbein Lab,Boston University,College of Arts and Sciences,,
Fulbright U.S. Scholar Award,Boston University,College of Arts and Sciences,,
Give Now,Boston University,College of Arts and Sciences,,
Giving to CAS,Boston University,College of Arts and Sciences,,
Global Alliance on Sustainable Urban Societies,Boston University,College of Arts and Sciences,,
Graduate Admissions,Boston University,College of Arts and Sciences,,
Graduate Career Development,Boston University,College of Arts and Sciences,,
Graduate Student Life,Boston University,College of Arts and Sciences,,
Graduate Students,Boston University,College of Arts and Sciences,,
Great River Review,Boston University,College of Arts and Sciences,,
HERE Arts Center,Boston University,College of Arts and Sciences,,
Higher Education Leadership Development for Women Institute,Boston University,College of Arts and Sciences,,
IOP Publishing North America: Top Cited Paper,Boston University,College of Arts and Sciences,,
Ignition Awards,Boston University,College of Arts and Sciences,,
Information for Prospective Students,Boston University,College of Arts and Sciences,,
Innovation Career Development Professorship,Boston University,College of Arts and Sciences,,
Jerry S. Cohen Award for Antitrust Scholarship,Boston University,College of Arts and Sciences,,
July 2023,Boston University,College of Arts and Sciences,,
Katherine S. McCarter Graduate Student Policy Award,Boston University,College of Arts and Sciences,,
Los Angeles Times,Boston University,College of Arts and Sciences,,
MA & MS Applicants,Boston University,College of Arts and Sciences,,
MA & MS Apply,Boston University,College of Arts and Sciences,,
MA and MS Admissions,Boston University,College of Arts and Sciences,,
MA and MS Programs,Boston University,College of Arts and Sciences,,
May 2023,Boston University,College of Arts and Sciences,,
Metcalf Award for Excellence in Teaching,Boston University,College of Arts and Sciences,,
Molly Richard,Boston University,College of Arts and Sciences,,
Moving Image Fund production grant,Boston University,College of Arts and Sciences,,
NAIRR compute resources,Boston University,College of Arts and Sciences,,
NIH Director’s New Innovator Award recipient.,Boston University,College of Arts and Sciences,,
NSF CAREER Award,Boston University,College of Arts and Sciences,,
National Endowment for the Humanities grant,Boston University,College of Arts and Sciences,,
Netherlands Institute for Advanced Study,Boston University,College of Arts and Sciences,,
Neutrino lab,Boston University,College of Arts and Sciences,,
New Directions,Boston University,College of Arts and Sciences,,
Nineteen Arts & Sciences first-year undergraduates,Boston University,College of Arts and Sciences,,
North Star Collective,Boston University,College of Arts and Sciences,,
Pew Charitable Trusts,Boston University,College of Arts and Sciences,,
Pew Latin American Fellow,Boston University,College of Arts and Sciences,,
PhD & MFA Applicants,Boston University,College of Arts and Sciences,,
PhD & MFA Apply,Boston University,College of Arts and Sciences,,
PhD and MFA Admissions,Boston University,College of Arts and Sciences,,
PhD and MFA Programs,Boston University,College of Arts and Sciences,,
Plan Your Visit,Boston University,College of Arts and Sciences,,
President of the Society of the Economics of the Household,Boston University,College of Arts and Sciences,,
Presidential Early Career Award for Scientists and Engineers,Boston University,College of Arts and Sciences,,
Provost’s Forms Library,Boston University,College of Arts and Sciences,,
Related links,Boston University,College of Arts and Sciences,,
Requirements & Deadlines,Boston University,College of Arts and Sciences,,
Royal Society of Chemistry’s Centenary Prize,Boston University,College of Arts and Sciences,,
Science & PINS Prize for Neuromodulation,Boston University,College of Arts and Sciences,,
SigmaPhi Prize,Boston University,College of Arts and Sciences,,
Simons Foundation Pivot Fellowship,Boston University,College of Arts and Sciences,,
Smith Family Award for Excellence in Biomedical Research,Boston University,College of Arts and Sciences,,
Social Media Directory,Boston University,College of Arts and Sciences,,
Society of Fellows,Boston University,College of Arts and Sciences,,
Strategic Planning,Boston University,College of Arts and Sciences,,
Strategic Vision,Boston University,College of Arts and Sciences,,
Student Life,Boston University,College of Arts and Sciences,,
Tatiana Padilla,Boston University,College of Arts and Sciences,,
Teach Access grant,Boston University,College of Arts and Sciences,,
The Brink,Boston University,College of Arts and Sciences,,
The CAS Advantage,Boston University,College of Arts and Sciences,,
The ESS Merit Award,Boston University,College of Arts and Sciences,,
The Pantheon plus Analysis: Cosmological Constraints,Boston University,College of Arts and Sciences,,
The Sorrow Apartments,Boston University,College of Arts and Sciences,,
Tuition & Fees,Boston University,College of Arts and Sciences,,
Undergraduate Admissions,Boston University,College of Arts and Sciences,,
Undergraduate Career Development,Boston University,College of Arts and Sciences,,
Undergraduate Programs,Boston University,College of Arts and Sciences,,
Undergraduate Student Life,Boston University,College of Arts and Sciences,,
Undergraduate Students,Boston University,College of Arts and Sciences,,
Undergraduate Transfer,Boston University,College of Arts and Sciences,,
Understanding Long-Term Mobility in Nairobi’s Slums,Boston University,College of Arts and Sciences,,
Visit Us Virtually,Boston University,College of Arts and Sciences,,
Walter Nathan Essay Award.,Boston University,College of Arts and Sciences,,
Wellcome Discovery Award,Boston University,College of Arts and Sciences,,
Wildlife Photographer of the Year,Boston University,College of Arts and Sciences,,
a BUCH Dissertation Fellowship,Boston University,College of Arts and Sciences,,
a two-year grant,Boston University,College of Arts and Sciences,,
finalists in BU’s 12th Annual Global Programs Photo Con test,Boston University,College of Arts and Sciences,,
her team,Boston University,College of Arts and Sciences,,
named a finalist for the,Boston University,College of Arts and Sciences,,
named two associate directors:,Boston University,College of Arts and Sciences,,
was awarded the MacDowell residency.,Boston University,College of Arts and Sciences,,
winning essay,Boston University,College of Arts and Sciences,,
won the,Boston University,College of Arts and Sciences,,
"“Where are the Tenured Black Female Professors,”",Boston University,College of Arts and Sciences,,
Alumni & Friends,Boston University,College of Engineering,,
Boston University,Boston University,College of Engineering,,
Boston University College of Engineering,Boston University,College of Engineering,,
Corporate Partners,Boston University,College of Engineering,,
Current Students,Boston University,College of Engineering,,
Digital Millennium Copyright Act,Boston University,College of Engineering,,
Privacy Statement,Boston University,College of Engineering,,
© 2026 Trustees of Boston University,Boston University,College of Engineering,,
#RaceClass with Steven Dean,Boston University,School of Law,,
A-Z Database List,Boston University,School of Law,,
ABA Required Disclosures,Boston University,School of Law,,
Academic Calendar,Boston University,School of Law,,
Academic Enrichment Program,Boston University,School of Law,,
Activities & Engagements,Boston University,School of Law,,
Additional Faculty Profiles,Boston University,School of Law,,
All Stories,Boston University,School of Law,,
Also See,Boston University,School of Law,,
BU Law News,Boston University,School of Law,,
BU Law in the Media,Boston University,School of Law,,
Boston Legal Landscape,Boston University,School of Law,,
Boston University School of Law,Boston University,School of Law,,
Career Advising for Graduate Students,Boston University,School of Law,,
Careers & Professional Development,Boston University,School of Law,,
Certificate Programs,Boston University,School of Law,,
Clinics & Practicums,Boston University,School of Law,,
Digital Millennium Copyright Act (DMCA),Boston University,School of Law,,
"Diversity, Equity & Inclusion",Boston University,School of Law,,
Employment Statistics,Boston University,School of Law,,
Estate Planning Certificate,Boston University,School of Law,,
Experiential Learning,Boston University,School of Law,,
Explore Your Options,Boston University,School of Law,,
Externship Programs,Boston University,School of Law,,
Financial Aid,Boston University,School of Law,,
Find Degrees and Programs,Boston University,School of Law,,
Harry S. Miller,Boston University,School of Law,,
Institutional Repository,Boston University,School of Law,,
JD Admissions,Boston University,School of Law,,
Judicial Clerkship Program,Boston University,School of Law,,
LLM & Graduate Admissions,Boston University,School of Law,,
Latest Stories From The Record,Boston University,School of Law,,
Law Journals,Boston University,School of Law,,
Law Libraries,Boston University,School of Law,,
Law Student Organizations,Boston University,School of Law,,
Law Student Well-Being,Boston University,School of Law,,
"Law, Movements, and the Fragility of Hope",Boston University,School of Law,,
Legal Career Paths,Boston University,School of Law,,
Licensing Disclosures,Boston University,School of Law,,
Meet the Dean,Boston University,School of Law,,
Melissa Langa,Boston University,School of Law,,
Moot Court,Boston University,School of Law,,
More about School of Law,Boston University,School of Law,,
Past Issues of The Record,Boston University,School of Law,,
Public Service Programs,Boston University,School of Law,,
Remembering the Honorable Robert W. Pratt,Boston University,School of Law,,
Simulation Courses,Boston University,School of Law,,
Skip to Main Content,Boston University,School of Law,,
Statement of Nondiscrimination,Boston University,School of Law,,
Study Abroad,Boston University,School of Law,,
Sua Sponte Podcast,Boston University,School of Law,,
View Professor Langa’s Profile,Boston University,School of Law,,
Visit Campus,Boston University,School of Law,,
Visits & Tours,Boston University,School of Law,,
Want to Support BU Law? Learn how you can  give back,Boston University,School of Law,,
click here,Boston University,School of Law,,
"50 Years, One Mission.  For the health of all.",Boston University,School of Public Health,,
"715 Albany Street, Boston, MA 02118",Boston University,School of Public Health,,
Academic Departments,Boston University,School of Public Health,,
Activist Lab,Boston University,School of Public Health,,
Admin & Finance,Boston University,School of Public Health,,
Advisory Committees,Boston University,School of Public Health,,
All Degrees & Programs,Boston University,School of Public Health,,
Alumni and Friends Events,Boston University,School of Public Health,,
Announcements: Faculty & Staff,Boston University,School of Public Health,,
Annual School Review,Boston University,School of Public Health,,
Annual School Survey,Boston University,School of Public Health,,
Apply Now,Boston University,School of Public Health,,
Applying to BUSPH,Boston University,School of Public Health,,
Boston University School of Public Health,Boston University,School of Public Health,,
Careers & Practicum,Boston University,School of Public Health,,
Commencement Ceremony,Boston University,School of Public Health,,
Communications and Brand Resources,Boston University,School of Public Health,,
Community Health Sciences,Boston University,School of Public Health,,
Degrees and Programs,Boston University,School of Public Health,,
"Diversity, Equity, Inclusion, and Justice",Boston University,School of Public Health,,
Environmental Health,Boston University,School of Public Health,,
For Alumni,Boston University,School of Public Health,,
For Employers,Boston University,School of Public Health,,
For Faculty & Staff,Boston University,School of Public Health,,
For Students,Boston University,School of Public Health,,
Frequently Asked Questions,Boston University,School of Public Health,,
Full Events Calendar,Boston University,School of Public Health,,
Global Health,Boston University,School of Public Health,,
Global Health Fall '26 Registration Fair,Boston University,School of Public Health,,
Graduate Employment & Practicum Data,Boston University,School of Public Health,,
"Health Law, Policy & Management",Boston University,School of Public Health,,
How to Give,Boston University,School of Public Health,,
Invitation to SPH faculty for Grant Writing Workshop,Boston University,School of Public Health,,
Join the conversation,Boston University,School of Public Health,,
Marketing and Communications,Boston University,School of Public Health,,
More about SPH,Boston University,School of Public Health,,
Online MPH,Boston University,School of Public Health,,
Participate in SPH 50 Bingo,Boston University,School of Public Health,,
Public Health Conversations,Boston University,School of Public Health,,
Public Health Post,Boston University,School of Public Health,,
Public Health Post Fellowship,Boston University,School of Public Health,,
Public Health Writing,Boston University,School of Public Health,,
Request Information,Boston University,School of Public Health,,
"Resume, cover letters or LinkedIn Drop-Ins",Boston University,School of Public Health,,
SPH Annual Year-End Awards Deadline Extended to March 16,Boston University,School of Public Health,,
SPH Awards,Boston University,School of Public Health,,
SPH This Week Newsletter,Boston University,School of Public Health,,
SPH This Year Magazine,Boston University,School of Public Health,,
SPH at a Glance,Boston University,School of Public Health,,
SPH by the Numbers,Boston University,School of Public Health,,
SPH in the Media,Boston University,School of Public Health,,
School Assembly,Boston University,School of Public Health,,
School Assembly Agendas and Notes,Boston University,School of Public Health,,
School News,Boston University,School of Public Health,,
School of Public Health,Boston University,School of Public Health,,
Senior Leadership,Boston University,School of Public Health,,
Sign Up for Our Newsletter,Boston University,School of Public Health,,
Staff Handbook,Boston University,School of Public Health,,
Staff Request for BU Profile,Boston University,School of Public Health,,
Staff Resources,Boston University,School of Public Health,,
Staff Senate,Boston University,School of Public Health,,
Staff Senate Committees,Boston University,School of Public Health,,
Staff Senate Meeting,Boston University,School of Public Health,,
Staff and Operations Handbook,Boston University,School of Public Health,,
Strategy Map,Boston University,School of Public Health,,
Student Ambassadors,Boston University,School of Public Health,,
Support Our Future,Boston University,School of Public Health,,
Support Our Impact,Boston University,School of Public Health,,
Support Our Research,Boston University,School of Public Health,,
Support Our Students,Boston University,School of Public Health,,
Task Force Reports,Boston University,School of Public Health,,
Teaching & Learning,Boston University,School of Public Health,,
Teaching and Learning,Boston University,School of Public Health,,
Tuition and Funding,Boston University,School of Public Health,,
Why Study at BUSPH?,Boston University,School of Public Health,,
Workforce Development Training Centers,Boston University,School of Public Health,,
© 2021 Trustees of Boston University,Boston University,School of Public Health,,
AI Is Already in Our Classrooms. Now What?,Boston University,Wheelock College of Education,,
AI and the Future of Education,Boston University,Wheelock College of Education,,
Academics & Professional Development,Boston University,Wheelock College of Education,,
BU Wheelock Blog,Boston University,Wheelock College of Education,,
BU Wheelock Forum,Boston University,Wheelock College of Education,,
BU Wheelock Magazine,Boston University,Wheelock College of Education,,
BU Wheelock UNITED BY RICE,Boston University,Wheelock College of Education,,
BU Wheelock in the Media,Boston University,Wheelock College of Education,,
Bold Ideas Building a Better Future,Boston University,Wheelock College of Education,,
Boston Globe,Boston University,Wheelock College of Education,,
Boston University Rafik Hariri Institute,Boston University,Wheelock College of Education,,
By the Numbers,Boston University,Wheelock College of Education,,
Catalysts for Change,Boston University,Wheelock College of Education,,
Community Engagement,Boston University,Wheelock College of Education,,
Connect with Us,Boston University,Wheelock College of Education,,
Current Issue,Boston University,Wheelock College of Education,,
E-Newsletter Sign-Up,Boston University,Wheelock College of Education,,
EVAL Edtech Evaluation Challenge Announces Winner,Boston University,Wheelock College of Education,,
"Equity, Diversity & Inclusion",Boston University,Wheelock College of Education,,
Explore All Programs,Boston University,Wheelock College of Education,,
Explore Career Options,Boston University,Wheelock College of Education,,
Get Your Degree Online,Boston University,Wheelock College of Education,,
Give Today,Boston University,Wheelock College of Education,,
"Giving Day | April 8, 2026",Boston University,Wheelock College of Education,,
Graduate Academics,Boston University,Wheelock College of Education,,
Graduate Admissions & Financial Aid,Boston University,Wheelock College of Education,,
Graduate Programs,Boston University,Wheelock College of Education,,
Guide Star & Values,Boston University,Wheelock College of Education,,
In the Media,Boston University,Wheelock College of Education,,
Jeffrey Nowlin: Speculative Shawmut Reception,Boston University,Wheelock College of Education,,
Journal of Education,Boston University,Wheelock College of Education,,
Latest News,Boston University,Wheelock College of Education,,
More about Wheelock College of Education & Human Development,Boston University,Wheelock College of Education,,
Online Graduate Programs,Boston University,Wheelock College of Education,,
Past Issue,Boston University,Wheelock College of Education,,
Request More Information,Boston University,Wheelock College of Education,,
"Scholarly Accomplishments, March 2026",Boston University,Wheelock College of Education,,
Sign Up for Our E-Newsletter,Boston University,Wheelock College of Education,,
"The 2026 BU Wheelock Forum | March 25, 2026",Boston University,Wheelock College of Education,,
The BU Consortium,Boston University,Wheelock College of Education,,
US Literacy Rates Are Shocking. Will AI Save Us?,Boston University,Wheelock College of Education,,
Undergrad Specialization Declaration,Boston University,Wheelock College of Education,,
Undergraduate Program,Boston University,Wheelock College of Education,,
Upcoming Events,Boston University,Wheelock College of Education,,
View More,Boston University,Wheelock College of Education,,
What Happens When the Teacher Becomes the Student,Boston University,Wheelock College of Education,,
Wheelock College of Education & Human Development,Boston University,Wheelock College of Education,,
Where Research Becomes Action,Boston University,Wheelock College of Education,,
Who Gets to Be in the Story?,Boston University,Wheelock College of Education,,
Why BU Wheelock?,Boston University,Wheelock College of Education,,
Why Our Donors Give,Boston University,Wheelock College of Education,,
Will AI Solve America's Reading Crisis Or Make It Worse?,Boston University,Wheelock College of Education,,
